Los eigenvalores son:

0.0001588419, 0.0001003955, 1.0000000000, 0.0000562333, 0.0000207430, 0.0000022793, 

Los eigenvectores(en columnas) son:

0.0352795279, 0.0426954932, 0.0000000000, -0.0094641731, -0.0075722317, -0.0069956722, 
0.0246460855, 0.0281753292, 0.0000000000, -0.0056881548, -0.0045348829, -0.0042325767, 
0.0568657831, 0.0763485771, 0.0000000000, -0.0195190061, -0.0158267487, -0.0145375099, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0073266294, 0.0081647831, 0.0000000000, -0.0015749755, -0.0012581807, -0.0011841626, 
0.0595686529, 0.0770144547, 0.0000000000, -0.0186753492, -0.0148300279, -0.0133910474, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0079244793, 0.0085649043, 0.0000000000, -0.0015567528, -0.0012458699, -0.0011850638, 
0.0474194570, 0.0601032065, 0.0000000000, -0.0142489801, -0.0114507372, -0.0105265601, 
0.0499569846, 0.0617548363, 0.0000000000, -0.0140984982, -0.0112196996, -0.0102632526, 
0.0161243671, 0.0170702305, 0.0000000000, -0.0029692725, -0.0023763864, -0.0022767845, 
0.0151467827, 0.0168820063, 0.0000000000, -0.0032569223, -0.0026006472, -0.0024467838, 
0.0422852885, 0.0480654589, 0.0000000000, -0.0095733855, -0.0075502287, -0.0069975293, 
0.0289413032, 0.0341422415, 0.0000000000, -0.0072693045, -0.0058049980, -0.0053839559, 
0.0151489076, 0.0174341782, 0.0000000000, -0.0035620500, -0.0028434067, -0.0026518615, 
0.0199098542, 0.0229675607, 0.0000000000, -0.0047112886, -0.0037600220, -0.0035041509, 
0.0383984849, 0.0466972093, 0.0000000000, -0.0104266734, -0.0083415102, -0.0076979585, 
0.0277970468, 0.0306056686, 0.0000000000, -0.0057615380, -0.0045837600, -0.0043173392, 
0.0326189769, 0.0380753624, 0.0000000000, -0.0079625706, -0.0063449440, -0.0058887032, 
0.0352567193, 0.0377337902, 0.0000000000, -0.0066876213, -0.0052755872, -0.0049872978, 
0.0439738450, 0.0552462427, 0.0000000000, -0.0129404572, -0.0103973230, -0.0095724835, 
0.0559223470, 0.0552462292, 0.0000000000, -0.0078648619, -0.0057310147, -0.0053570957, 
0.0704129000, 0.0820079927, 0.0000000000, -0.0166203632, -0.0120356696, -0.0100973776, 
0.0947767122, 0.2461332274, 0.0000000000, -0.1053430517, -0.1039590473, -0.1171685088, 
0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 
0.0886634133, 0.1657113736, 0.0000000000, -0.0577865538, -0.0501864159, -0.0473966293, 
0.0455702363, 0.0405103126, 0.0000000000, -0.0040631866, -0.0031804459, -0.0034175875, 
0.0100532031, 0.0083760716, 0.0000000000, -0.0006267204, -0.0005825622, -0.0007146967, 
0.0264987842, 0.0248584468, 0.0000000000, -0.0031295532, -0.0025623359, -0.0026473695, 
0.0818450620, 0.1145141268, 0.0000000000, -0.0299634395, -0.0222576434, -0.0176775894, 
